"DATA" "PLUV" "TMAX" "TMED" "TMIN" "UMID" "ANO"
"23/04/2004" 6.2 29.3 25.9 22.8 83 2004
"24/04/2004" 10.5 28.7 24.6 21.3 88.2 2004
"25/04/2004" 0.5 28.3 25.5 22.3 84.5 2004
"26/04/2004" 0 30.1 26.6 23.5 82 2004
"27/04/2004" 0 28.7 25.7 23.9 86 2004
"28/04/2004" 33.2 27.5 24.6 22.7 93.5 2004
"29/04/2004" 67.9 27 24.4 22.3 91.2 2004
"30/04/2004" 65.2 25.1 23.1 21.7 95.2 2004
"01/05/2004" 46.8 27.2 24.2 21.3 93 2004
"02/05/2004" 5.6 29.5 25.7 22.7 83.7 2004
"03/05/2004" 3.1 29.4 25.7 23.2 81.7 2004
"04/05/2004" 3.8 28.4 25.5 22.9 80.2 2004
"05/05/2004" 7.9 29.3 25.5 22.6 83.2 2004
"06/05/2004" 0.2 28.9 25.6 22.4 83 2004
"07/05/2004" 3.8 30 25.8 22.7 82 2004
"08/05/2004" 1.4 28.6 25.1 22.4 84.8 2004
"09/05/2004" 0 28.5 25.4 22.7 84 2004
"10/05/2004" 0 29.4 26.5 23.6 74.7 2004
"11/05/2004" 0 29.6 26.5 24.6 79.5 2004
"12/05/2004" 3 27.7 24.9 23.1 90.8 2004
"13/05/2004" 13.4 26.5 24.7 22.5 90.7 2004
"14/05/2004" 0 28.6 25.8 22.8 84.7 2004
"15/05/2004" 5 28.2 25.8 23.3 86 2004
"16/05/2004" 0.3 29.3 25.9 22.5 80 2004
"17/05/2004" 1.6 29.1 26 23.5 85 2004
"18/05/2004" 0.1 29.4 26.1 24 84 2004
"19/05/2004" 1.8 29.5 25.6 22.8 83.3 2004
"20/05/2004" 2.1 28.7 26.1 23.6 73.8 2004
"21/05/2004" 5 26.5 25.1 23.1 84.2 2004
"22/05/2004" 14.7 26.9 24.2 22.5 92.8 2004
"23/05/2004" 15 29.1 25.7 22 84.7 2004
"24/05/2004" 0.1 28.9 25.9 23.1 76 2004
"25/05/2004" 0.1 28.1 25.7 23.5 84 2004
"26/05/2004" 0 28.3 25.2 22.5 84.2 2004
"27/05/2004" 0 28.9 25.4 21.7 83.3 2004
"28/05/2004" 0 29.4 26.2 23 78.7 2004
"29/05/2004" 0 28.4 24.9 22.4 88.7 2004
"30/05/2004" 24 28.5 25.2 21.9 82 2004
"31/05/2004" 1 28.9 25.9 23.5 79.2 2004
"01/06/2004" 17 27.4 25 22 86.2 2004
"02/06/2004" 18.5 28.5 25.1 22.6 79.5 2004
"03/06/2004" 0.1 27.7 24.8 23.2 86.2 2004
"04/06/2004" 1.4 27.9 25 22.2 82.5 2004
"05/06/2004" 0 28 25.2 21.9 83.2 2004
"06/06/2004" 0 28.9 25.5 22.7 86.5 2004
"07/06/2004" 6.2 27.9 25.2 22.3 89 2004
"08/06/2004" 72.8 25.1 22.5 21.3 95.7 2004
"09/06/2004" 28.2 27.7 24.2 21.2 88.2 2004
"10/06/2004" 3.4 25.9 24 22.1 87.5 2004
"11/06/2004" 22.5 27.9 24.1 21.1 85.5 2004
"12/06/2004" 14.1 26.6 24.2 20.9 83.5 2004
"13/06/2004" 4.8 27.9 24.7 22.2 82 2004
"14/06/2004" 0.8 25.5 23.3 21.6 93.5 2004
"15/06/2004" 61.1 25.4 23.1 20.5 88 2004
"16/06/2004" 7.9 28.1 24.7 22 79.7 2004
"17/06/2004" 2.2 28.3 25.2 21.6 71.5 2004
"18/06/2004" 4.3 26.8 24 21.5 82 2004
"19/06/2004" 0.2 27 24.8 22.4 81 2004
"20/06/2004" 10.5 27.7 24.7 21.9 79.3 2004
"21/06/2004" 0.5 28 24.4 22.2 84.2 2004
"22/06/2004" 2.4 27.8 24.1 21.3 76.5 2004
"23/06/2004" 5.7 27.9 24.4 21.7 73.5 2004
"24/06/2004" 1 28 24 20.7 71 2004
"25/06/2004" 0.1 26.9 23.9 21.1 83.7 2004
"26/06/2004" 7.2 28 23.6 20.5 86.7 2004
"27/06/2004" 1 27.5 24.3 21.6 82 2004
"28/06/2004" 12.8 27.3 24 20.8 79.7 2004
"29/06/2004" 0.8 27.2 24.8 22.1 79.3 2004
"30/06/2004" 18.9 27.7 23.6 20.2 82.8 2004
"01/07/2004" 3 26.7 24.4 21.6 85.2 2004
"02/07/2004" 12.2 27.3 24.1 21.4 75.8 2004
"03/07/2004" 2.5 27.3 24.3 20.7 78.3 2004
"04/07/2004" 16.8 27.3 24.1 21.6 87.5 2004
"05/07/2004" 28.2 24 22.1 20.3 92.3 2004
"06/07/2004" 2.2 26.9 24.1 21.5 85.5 2004
"07/07/2004" 0 27.3 24.4 22.3 80 2004
"08/07/2004" 4.3 27.2 23.9 21.7 92 2004
"09/07/2004" 1 26.4 23.6 20.6 90.5 2004
"10/07/2004" 10.4 26.9 24.4 21.7 85.3 2004
"11/07/2004" 0.1 27.9 24.4 21.5 78.3 2004
"12/07/2004" 0 27.7 24.7 21.3 78.5 2004
"13/07/2004" 0.4 27.7 24.5 21.6 76.3 2004
"14/07/2004" 3.8 27.6 24 21.3 81.2 2004
"15/07/2004" 2 28.3 24.8 21.9 74.2 2004
"16/07/2004" 0 26.6 24 21.6 83 2004
"17/07/2004" 3.4 27.5 23.5 20.8 84.8 2004
"18/07/2004" 0.2 27.3 24.4 21.8 77.7 2004
"19/07/2004" 7.2 27 23.7 20.3 80 2004
"20/07/2004" 0.5 25.2 23.2 21.3 85 2004
"21/07/2004" 12.1 24.9 22.6 20 85.8 2004
"22/07/2004" 7.4 24.5 21.8 20.1 82.7 2004
"23/07/2004" 31.3 23.1 20.3 18.1 90 2004
"24/07/2004" 11.8 23.1 21.7 18.4 75.3 2004
"25/07/2004" 9.4 25.7 22.6 18.7 68.5 2004
"26/07/2004" 0.4 25.2 22.8 19 70.5 2004
"27/07/2004" 0.6 26.1 23.2 20.4 78 2004
"28/07/2004" 2.3 25.7 23.1 19.7 67.3 2004
"29/07/2004" 4.3 25.8 22.6 19.8 82.3 2004
"30/07/2004" 31.7 25.4 22.8 20 88.2 2004
"31/07/2004" 9 23.5 21.6 20.2 96 2004
"01/08/2004" 10.8 25.8 22.3 19.8 90.7 2004
"02/08/2004" 4.6 27.4 23.3 20.5 86.5 2004
"03/08/2004" 0 26.5 23.8 20.4 74.2 2004
"04/08/2004" 10.5 26 23.2 20.1 83.7 2004
"05/08/2004" 5.7 25.6 22.7 20.1 86.5 2004
"06/08/2004" 31.6 25.8 22.3 19.9 92.7 2004
"07/08/2004" 2.7 26.9 23.4 21 83.2 2004
"08/08/2004" 0 26.1 23.8 21.9 90.2 2004
"09/08/2004" 0 26.9 23.7 20.7 85.5 2004
"10/08/2004" 2.2 23.7 22.1 19.9 80.5 2004
"11/08/2004" 0.8 24.8 22.2 19.9 73.5 2004
"12/08/2004" 0.1 24.4 22.4 19.1 70.8 2004
"13/08/2004" 18.9 24.6 22.1 19.1 75.3 2004
"14/08/2004" 11.1 24.7 21.4 18.5 82.3 2004
"15/08/2004" 0.5 25.6 22.2 19.7 85.2 2004
"16/08/2004" 1.7 26.8 23.1 20.1 76.5 2004
"17/08/2004" 0.4 26.3 23.3 20.9 84.5 2004
"18/08/2004" 0.1 27.1 24.1 21.3 83.5 2004
"19/08/2004" 0 27.9 24.4 21.9 82.3 2004
"20/08/2004" 2.3 28.1 24.5 21.6 77.8 2004
"21/08/2004" 2.3 27.1 23.3 20.3 86 2004
"22/08/2004" 0.5 28 24.3 20.3 81.2 2004
"23/08/2004" 22 27.3 23.7 20.9 87 2004
"24/08/2004" 0 27.4 23.9 20.5 81.8 2004
"25/08/2004" 0 27.5 23.6 21.3 84 2004
"26/08/2004" 0 27.2 23.3 20.6 84.5 2004
"27/08/2004" 0.9 28.4 24.5 20.7 79 2004
"28/08/2004" 0 27.4 24.1 20.9 81.5 2004
"29/08/2004" 0 28.5 24.6 21 83.2 2004
"30/08/2004" 0 28.7 24.9 22.5 81 2004
"31/08/2004" 0 28.7 24.5 21.5 81 2004
"01/09/2004" 0.1 27.5 24.7 22.4 78 2004
"02/09/2004" 0 27.2 24.5 22.1 68 2004
"03/09/2004" 0 27.7 24.3 22.1 68 2004
"04/09/2004" 0 27.5 23.4 20.2 77.8 2004
"05/09/2004" 0 28 24.5 21.7 77.8 2004
"06/09/2004" 0 27.5 24 21 78.3 2004
"07/09/2004" 0.1 26.9 24.1 21.8 69 2004
"08/09/2004" 0 27.6 24.5 22.1 70 2004
"09/09/2004" 0 27.8 24.5 21.6 71 2004
"10/09/2004" 0 28.6 24.5 20.9 73.8 2004
"11/09/2004" 0.5 28.4 24.6 21.2 74.3 2004
"12/09/2004" 0 25.8 23.7 21.6 78 2004
"13/09/2004" 0 28.1 24.6 21.1 76.7 2004
"14/09/2004" 0.5 29.2 24.8 21.1 76.5 2004
"15/09/2004" 0 28.9 25.1 22.2 75 2004
"16/09/2004" 0.1 29.6 24.9 21.5 71.5 2004
"17/09/2004" 0 27.9 24.4 21.4 82.5 2004
"18/09/2004" 0 29.4 25.4 22.7 76.3 2004
"19/09/2004" 0 28.1 24.4 21.3 88.5 2004
"20/09/2004" 2.2 28.4 24.6 21.3 79.5 2004
"21/09/2004" 0.1 28.7 25 21.3 75.5 2004
"22/09/2004" 1.3 28.9 25 22.3 79 2004
"23/09/2004" 9.3 28.9 24.3 20.5 79.3 2004
"24/09/2004" 0 28.7 24.8 21.3 73 2004
"25/09/2004" 0.6 29.1 25.2 21.4 73.7 2004
"26/09/2004" 0.2 28 24.3 21 84.2 2004
"27/09/2004" 7.4 28.4 24.2 20.1 76.5 2004
"28/09/2004" 0 28.9 24.6 21.5 78 2004
"29/09/2004" 17.4 25.7 23.1 21.3 88.5 2004
"30/09/2004" 0.9 29.1 24.8 20.9 80.5 2004
"01/10/2004" 0 28.7 25.1 22.3 73.5 2004
"02/10/2004" 0 28.5 24.9 21.9 75.5 2004
"03/10/2004" 0 28.8 25.2 21.8 74 2004
"04/10/2004" 0 30.1 25.5 21.3 76.5 2004
"05/10/2004" 0 30.4 25.6 22.3 75.3 2004
"06/10/2004" 0 28.6 25.3 21.9 79.2 2004
"07/10/2004" 0 29.5 25.7 23 83.5 2004
"08/10/2004" 5.9 25.5 23.5 22 95.7 2004
"09/10/2004" 4.1 28.4 24.9 21.6 90.3 2004
"10/10/2004" 0.3 29.5 25.7 22.5 81.3 2004
"11/10/2004" 0.1 30.1 25.8 21.7 78.7 2004
"12/10/2004" 0 30.1 25.8 21.7 72.8 2004
"13/10/2004" 2.5 29.2 25.2 21.5 75.5 2004
"14/10/2004" 0.5 29 25.2 21.7 82.5 2004
"15/10/2004" 0.2 27.9 25 22.2 82 2004
"16/10/2004" 1 28.7 24.2 21.2 82.8 2004
"17/10/2004" 1.4 29.8 25.1 21 68.2 2004
"18/10/2004" 0 30.2 25.5 20.7 76.7 2004
"19/10/2004" 0 30.6 25.6 22.1 83.3 2004
"20/10/2004" 0 31.1 25.8 22.1 79.5 2004
"21/10/2004" 0 30.5 26.3 22.8 74 2004
"22/10/2004" 12.4 27.5 24.1 21.5 89.3 2004
"23/10/2004" 1.5 28 24.4 20.5 88.8 2004
"24/10/2004" 15.3 28.9 24.7 21.6 82.7 2004
"25/10/2004" 1 30.3 25.9 21.5 80 2004
"26/10/2004" 0 30.1 26 23.1 81.5 2004
"27/10/2004" 0.9 28.1 25.8 22.7 83.3 2004
"28/10/2004" 25.5 29.9 25.9 22.6 82.5 2004
"29/10/2004" 0.1 29.9 25.7 22.5 85.3 2004
"30/10/2004" 4.5 29.8 25.7 22.5 76.2 2004
"31/10/2004" 4.7 29.5 25.6 21.3 77 2004
"01/11/2004" 0 29.7 25.9 21.9 75 2004
"02/11/2004" 0 30.1 26.1 22.7 74 2004
"03/11/2004" 5.1 29.3 25.6 21.5 82 2004
"04/11/2004" 1.3 29.8 26 21.8 76.2 2004
"05/11/2004" 0 30.2 26.1 22.9 82.5 2004
"06/11/2004" 0.4 30.2 26.3 22.8 82.3 2004
"07/11/2004" 1.4 30.6 26.5 23.1 82 2004
"08/11/2004" 0 30.7 26.4 23.6 76.7 2004
"09/11/2004" 0 29.9 25.6 22.9 74 2004
"10/11/2004" 0.5 30.4 26 22.4 75 2004
"11/11/2004" 2.8 29.7 25.6 22.4 82.5 2004
"12/11/2004" 0.6 30.6 25.9 21.9 77.5 2004
"13/11/2004" 0 31.2 26.8 23.3 79 2004
"14/11/2004" 0 31.1 26.7 23.9 82 2004
"15/11/2004" 0 30.5 26.8 23.1 74.7 2004
"16/11/2004" 0.2 30.1 25.8 22.9 84.5 2004
"17/11/2004" 1.2 30.2 26 22.9 81.5 2004
"18/11/2004" 0 31.1 26.6 22.1 74 2004
"19/11/2004" 0 32.9 27.1 23.5 78.2 2004
"20/11/2004" 0 31.3 27.4 23.9 77.5 2004
"21/11/2004" 27 27.7 24.7 21.6 91.7 2004
"22/11/2004" 0 29.5 25.2 21.9 86.7 2004
"23/11/2004" 22.6 25.2 23.2 20.7 92.2 2004
"24/11/2004" 79.9 24.8 22.3 20.6 95.7 2004
"25/11/2004" 19.5 27.1 24.1 20.1 83.8 2004
"26/11/2004" 4.7 29.3 24.9 21.7 86.3 2004
"27/11/2004" 0 30.2 26.4 22.5 78.5 2004
"28/11/2004" 0.3 30.2 26.5 23.3 79.8 2004
"29/11/2004" 0 30.6 26.8 23.4 78.5 2004
"30/11/2004" 0 30.5 26.4 23.3 85.5 2004
"01/12/2004" 0 30.4 26.5 23.3 79.2 2004
"02/12/2004" 0 29.7 26.1 22.1 82.2 2004
"03/12/2004" 0 30.3 26.5 22.3 78.5 2004
"04/12/2004" 0 30.7 26.8 23.1 75 2004
"05/12/2004" 0 30.6 26.5 23.3 74.5 2004
"06/12/2004" 0 30.6 26.4 22.2 75.5 2004
"07/12/2004" 0 31.3 26.7 22.3 77.5 2004
"08/12/2004" 0 31.4 27.7 24.3 75.3 2004
"09/12/2004" 0 31.9 27.2 23 77.3 2004
"10/12/2004" 0 32 27.1 23.1 76 2004
"11/12/2004" 0 31.3 27 23.2 78.7 2004
"12/12/2004" 0 30.5 27.2 24.4 79.5 2004
"13/12/2004" 2.7 31.5 27 24 82 2004
"14/12/2004" 0.1 31.6 27.1 NA 71.7 2004
"15/12/2004" 0 31.7 26.8 23.1 69.3 2004
"16/12/2004" 0 31 26.9 22.9 74.2 2004
"17/12/2004" 0 31 26.9 23.3 72 2004
"18/12/2004" 0 30.9 26.6 23.3 77.2 2004
"19/12/2004" 0.1 30.9 27.1 24 75.8 2004
"20/12/2004" 0 31.5 27 23.5 77 2004
"21/12/2004" 0 31.8 27.5 24 74.3 2004
"22/12/2004" 0 30.7 26.5 23.6 79 2004
"23/12/2004" 0 31.6 26.7 23.1 75 2004
"24/12/2004" 0.1 30.5 26.8 23.5 75.3 2004
"25/12/2004" 0 30.9 27.1 24.4 76.7 2004
"26/12/2004" 0.6 32.9 27.4 24.5 74.2 2004
"27/12/2004" 0 31 27 23 70.7 2004
"28/12/2004" 0 31.5 26.4 23.1 81 2004
"29/12/2004" 0 31.6 27 23.9 81.2 2004
"30/12/2004" 7.7 31 27.6 24.2 76.3 2004
"31/12/2004" 0 31.7 27.8 24.5 77.7 2004
"01/01/2005" 0.1 32.3 27.4 24.3 79 2005
"02/01/2005" 0.3 32.1 27.7 23.9 74.2 2005
"03/01/2005" 0 31.7 27.5 24.7 75.3 2005
"04/01/2005" 4 31.2 26.8 23.4 75.2 2005
"05/01/2005" 0 31.6 27.3 23.9 69.8 2005
"06/01/2005" 2.4 31.5 26.8 22 78.3 2005
"07/01/2005" 1.3 31.9 27.4 23.3 73.5 2005
"08/01/2005" 0.5 32.3 27.6 24.2 79.5 2005
"09/01/2005" 0 32 27.7 24.1 77.5 2005
"10/01/2005" 0 32.3 27.5 24.4 78.5 2005
"11/01/2005" 0.1 31.9 27.7 24.2 78.8 2005
"12/01/2005" 0 32.2 27.8 24.6 74.3 2005
"13/01/2005" 0.1 32.8 28.1 24.9 75.5 2005
"14/01/2005" 0 31.3 26.4 23.7 86.7 2005
"15/01/2005" 11.2 30.2 26.5 23.8 86.8 2005
"16/01/2005" 0.1 31.3 27.2 24.3 76.5 2005
"17/01/2005" 0.1 31.7 27.1 23.2 73.7 2005
"18/01/2005" 0 32.3 27.6 23.9 77.8 2005
"19/01/2005" 0 31.9 27.7 24 77 2005
"20/01/2005" 0.1 32.1 27.5 24.4 78 2005
"21/01/2005" 0 33.4 27.8 24.3 81.5 2005
"22/01/2005" 0 32.7 28 24.6 78.5 2005
"23/01/2005" 0 31.7 27.3 24.2 80.5 2005
"24/01/2005" 0 32.5 27.5 24.5 77 2005
"25/01/2005" 0 32.4 27.3 24 77 2005
"26/01/2005" 0 32.9 28.2 24.3 79.7 2005
"27/01/2005" 0 33.8 28.6 25.6 80 2005
"28/01/2005" 0 30.1 27 25 85.5 2005
"29/01/2005" 8.4 29.7 25.9 23.9 88.3 2005
"30/01/2005" 14.2 28 25.4 22.7 86.3 2005
"31/01/2005" 0.3 32 27.5 23.7 75 2005
"01/02/2005" 0.2 32 27.6 24.8 75 2005
"02/02/2005" 0 32.3 28 24.3 73 2005
"03/02/2005" 0 32.1 28 24.8 73.7 2005
"04/02/2005" 0.1 32.1 27.8 24.7 73.5 2005
"05/02/2005" 0 31.6 27.8 24.8 74.5 2005
"06/02/2005" 0 31.9 28.2 25.6 73.7 2005
"07/02/2005" 10.5 28.4 25.6 22.9 89.3 2005
"08/02/2005" 82 26.9 24.9 21.8 83.2 2005
"09/02/2005" 39.5 26.7 25.1 21.9 85 2005
"10/02/2005" 66.4 27.7 25.2 22.8 92.3 2005
"11/02/2005" 17.5 30.7 26.8 22.9 81.8 2005
"12/02/2005" 0 31.5 27.5 24.5 78 2005
"13/02/2005" 0.1 30.8 26 23.7 92.3 2005
"14/02/2005" 17.8 30.6 26.9 23.6 90.3 2005
"15/02/2005" 2.1 28.6 26.7 24.5 85 2005
"16/02/2005" 0.6 30.6 26 22.8 95.7 2005
"17/02/2005" 82.9 30.9 26.9 22.7 86.8 2005
"18/02/2005" 6.4 30.7 26.8 23.5 82.7 2005
"19/02/2005" 0 30.4 27.3 24.1 81 2005
"20/02/2005" 0 31.7 27.8 24.8 77.7 2005
"21/02/2005" 0 29.5 26.3 24.9 90 2005
"22/02/2005" 0 28.8 26 23.5 90.5 2005
"23/02/2005" 13.4 30.2 26.7 23.5 90.5 2005
"24/02/2005" 0.3 30.9 27.4 24.9 84.5 2005
"25/02/2005" 3.5 30.3 27.1 24.1 84.8 2005
"26/02/2005" 6.4 31.5 27.5 23.7 81.7 2005
"27/02/2005" 0 31.2 27.1 23.6 80.5 2005
"28/02/2005" 0 31.2 27.2 23.8 82.8 2005
"01/03/2005" 0 30.9 27.2 24 82.8 2005
"02/03/2005" 0 32.1 27.6 24.4 79 2005
"03/03/2005" 0 31.5 27.6 24.5 77.2 2005
"04/03/2005" 0 32.1 27.9 23.6 78.3 2005
"05/03/2005" 0 29.7 27.2 24.9 87.7 2005
"06/03/2005" 20 31.7 27.5 24.3 81.3 2005
"07/03/2005" 0 31.5 27.6 24.1 79.3 2005
"08/03/2005" 0 30.3 27.2 24.3 83 2005
"09/03/2005" 1.2 30.8 27.2 24 80.2 2005
"10/03/2005" 0 31.3 26.8 24.2 85.8 2005
"11/03/2005" 0.9 31.5 27.8 24.2 78.5 2005
"12/03/2005" 0 31.5 27.4 23.5 85 2005
"13/03/2005" 0 31.9 28.2 25.7 80.2 2005
"14/03/2005" 0 31.2 27.2 24 83 2005
"15/03/2005" 0 31.9 27.9 24.7 79.5 2005
"16/03/2005" 0.2 31.9 27.6 24 80.8 2005
"17/03/2005" 0 31.3 27.4 24.7 81.5 2005
"18/03/2005" 0 32.3 28.1 24.9 78.2 2005
"19/03/2005" 0.1 32.1 28.2 24.5 76 2005
"20/03/2005" 0 31.8 27.9 24.5 81.2 2005
"21/03/2005" 1.6 32.2 28.2 24.9 79.7 2005
"22/03/2005" 0.8 32.5 28.1 24.2 78.5 2005
"23/03/2005" 0.2 32.5 27.5 24.7 85.8 2005
"24/03/2005" 10.5 31.3 27 22.6 78 2005
"25/03/2005" 0 31.5 27.8 25.7 80.2 2005
"26/03/2005" 0 30.2 27 24.4 84.7 2005
"27/03/2005" 16.6 29.7 25.8 23.3 90.2 2005
"28/03/2005" 78.5 28.3 25.2 22.8 91 2005
"29/03/2005" 70.6 27.1 25.1 22.3 93.5 2005
"30/03/2005" 144.9 28.2 25.2 22.5 89.2 2005
"31/03/2005" 3.4 29.1 25.9 23.5 91.2 2005
"01/04/2005" 13.4 26.9 25.2 23 94.7 2005
"02/04/2005" 53 27.9 24.7 22.5 94 2005
"03/04/2005" 89.3 26.3 24.5 22.5 95.7 2005
"04/04/2005" 22.4 30.1 26.1 22.6 88 2005
"05/04/2005" 0 31 27 23.7 85.5 2005
"06/04/2005" 4.2 30.6 26.9 24.2 86.7 2005
"07/04/2005" 13.4 30.7 27 24.5 75 2005
"08/04/2005" 0 31.1 27.1 24.4 80 2005
"09/04/2005" 3.1 30.8 27 23.5 80 2005
"10/04/2005" 3.2 30.6 26.9 24.5 89.5 2005
"11/04/2005" 8.4 28.8 26.7 23.9 80.7 2005
"12/04/2005" 2 30.7 27.3 23.5 78.2 2005
"13/04/2005" 4.2 29.3 25.7 23.6 90 2005
"14/04/2005" 5.3 30.3 26.7 24 83.8 2005
"15/04/2005" 6 30.2 26.1 23.2 85.3 2005
"16/04/2005" 13.2 29.1 25.8 23 89.8 2005
"17/04/2005" 58 29.5 25.8 23 88.5 2005
"18/04/2005" 0.4 29.8 26.5 23.9 79.5 2005
"19/04/2005" 0.1 30.6 27.1 24.1 78.2 2005
"20/04/2005" 0.3 29.5 25.1 23.3 90 2005
"21/04/2005" 16 27.9 25.9 23.6 89.8 2005
"22/04/2005" 8.4 29.6 26.4 24.5 81.7 2005
"23/04/2005" 0.5 29.5 26.4 23.7 80.8 2005
"24/04/2005" 0.2 29.7 26.6 24.1 83.5 2005
"25/04/2005" 2.7 29.2 26.1 23.4 84.7 2005
"26/04/2005" 0 29.3 26.6 24.4 81.5 2005
"27/04/2005" 0 30.1 27.1 24.6 83.5 2005
"28/04/2005" 45.3 28.3 25.6 23.9 94 2005
"29/04/2005" 6.8 28.8 26.3 24.3 89.5 2005
"30/04/2005" 35.3 28.8 25.7 24 92.5 2005
"01/05/2005" 3.5 29.7 26.5 24.5 89.5 2005
"02/05/2005" 48.2 25.9 24.8 22.5 84.7 2005
"03/05/2005" 4.6 26 24.9 22 82 2005
"04/05/2005" 17.7 26.2 24.3 22.3 87 2005
"05/05/2005" 7.1 27.4 25 22.4 82 2005
"06/05/2005" 21 26.6 23.6 22 91.5 2005
"07/05/2005" 2.6 28.6 25.8 22.1 73.5 2005
"08/05/2005" 0 27.8 26 24.5 88 2005
"09/05/2005" 2.9 27.5 25.2 23.8 92.5 2005
"10/05/2005" 24.4 28.9 26.2 24.1 83.5 2005
"11/05/2005" 0.1 30 26.6 24.1 78.8 2005
"12/05/2005" 8.4 28.9 25.7 23.5 89 2005
"13/05/2005" 11.6 29 25.8 22.7 83.8 2005
"14/05/2005" 0 29.7 26.3 24.4 81.8 2005
"15/05/2005" 1.2 29.9 26.4 24.2 85.2 2005
"16/05/2005" 0.3 30.2 26.7 24.5 86 2005
"17/05/2005" 3.6 29.8 26.1 23.5 85.3 2005
"18/05/2005" 9.9 27.5 24.5 22.3 90 2005
"19/05/2005" 0 28.5 25.3 23.4 81 2005
"20/05/2005" 0 28.6 25.1 22.5 84.3 2005
"21/05/2005" 0.1 29.3 26.3 23.3 86.5 2005
"22/05/2005" 0 30.3 26.9 24.1 86.5 2005
"23/05/2005" 0 30.5 27.1 24.3 87 2005
"24/05/2005" 0 29.5 26.7 24.6 91.3 2005
"25/05/2005" 2.7 30.2 26.9 24.5 89.5 2005
"26/05/2005" 1.3 29.1 26.5 24.5 89.5 2005
"27/05/2005" 0.5 28.5 26 23.9 89.7 2005
"28/05/2005" 11.6 29.4 26.1 23.9 80.8 2005
"29/05/2005" 11 28.9 25.8 22.5 79.2 2005
"30/05/2005" 4.1 28.5 25.7 22.5 78.8 2005
"31/05/2005" 0 29.7 26.4 24.5 82.7 2005
"01/06/2005" 2.9 27.9 25.4 22.9 83.5 2005
"02/06/2005" 29.5 28.1 25 22.8 87 2005
"03/06/2005" 16.5 28.6 25.2 22.2 85.2 2005
"04/06/2005" 25.9 25.3 22.9 21.5 97.2 2005
"05/06/2005" 37.4 26.3 23.8 21.5 92 2005
"06/06/2005" 4.4 27.5 24.5 22.8 92 2005
"07/06/2005" 46.4 26.9 24.5 22.3 85.8 2005
"08/06/2005" 11.8 27 24.8 22.3 79.5 2005
"09/06/2005" 6.6 28.7 24 21.7 87 2005
"10/06/2005" 4.1 28.3 25 21.7 81.5 2005
"11/06/2005" 3 28.5 25.2 22.5 81 2005
"12/06/2005" 4.4 25.5 24.3 22.9 83.7 2005
"13/06/2005" 3.2 26.8 24.6 22.9 92 2005
"14/06/2005" 10.5 28.7 24.8 23 87.2 2005
"15/06/2005" 1.6 28.7 24.4 21.9 90 2005
"16/06/2005" 11.2 27.3 24.4 22.4 78.3 2005
"17/06/2005" 0 27.4 24.3 22.7 83.7 2005
"18/06/2005" 0.1 27.9 24.9 22.3 88 2005
"19/06/2005" 0.1 28.8 25.6 22.8 86.2 2005
"20/06/2005" 0 28.5 25.8 23.7 88.5 2005
"21/06/2005" 0.1 28.8 25.8 23.7 88.8 2005
"22/06/2005" 11.3 25.7 23.9 22.4 94.3 2005
"23/06/2005" 29.4 24.4 23.2 22.2 96.3 2005
"24/06/2005" 26.2 25.8 23.9 22.4 95 2005
"25/06/2005" 31.7 24.8 23.1 20.7 95 2005
"26/06/2005" 41.5 25.4 23.3 22.1 98.3 2005
"27/06/2005" 49.1 27.7 24.2 22 94.3 2005
"28/06/2005" 6.8 28.1 25.2 23.1 79.2 2005
"29/06/2005" 3.3 28.2 24.1 22 83.7 2005
"30/06/2005" 2.4 26.6 23.5 21.7 87.3 2005
"01/07/2005" 0.8 27.1 24 21.7 89.5 2005
"02/07/2005" 3.2 27.9 25 22.6 78.5 2005
"03/07/2005" 1.5 28.1 24 21 85.7 2005
"04/07/2005" 0.6 28.2 24.8 21.3 78.7 2005
"05/07/2005" 0.8 25.7 22.9 21.2 89 2005
"06/07/2005" 2.9 27.2 24.7 21.1 82.5 2005
"07/07/2005" 0 27 23.9 21 89.5 2005
"08/07/2005" 22.5 23.8 22.2 21.6 94.5 2005
"09/07/2005" 28.2 24.1 22.3 20.8 87.2 2005
"10/07/2005" 14.7 24.8 22.9 20.5 81 2005
"11/07/2005" 22.2 26.5 23.5 20.5 86.5 2005
"12/07/2005" 11.9 25.8 23.3 21.1 86.5 2005
"13/07/2005" 5.3 25.8 24 22.2 73 2005
"14/07/2005" 1.1 23.8 22.1 20.3 86.5 2005
"15/07/2005" 8.5 26.3 23.5 20.4 85.5 2005
"16/07/2005" 4 26.7 23.8 21.7 78.3 2005
"17/07/2005" 0.1 27 23.6 21.3 85.8 2005
"18/07/2005" 0.1 27.1 23.4 20.6 80.5 2005
"19/07/2005" 0.1 25.8 23 20.9 95.3 2005
"20/07/2005" 40.6 27.3 23.2 20.9 96.5 2005
"21/07/2005" 15.7 27.1 24.3 21.8 76.7 2005
"22/07/2005" 0 26.6 24.3 22.9 82 2005
"23/07/2005" 1.6 26.8 24 21.3 80.5 2005
"24/07/2005" 0.8 28.2 24 21.1 82 2005
"25/07/2005" 9.3 26.9 23.1 20.7 90.5 2005
"26/07/2005" 6.9 26.5 23.3 21.5 90 2005
"27/07/2005" 1.4 27.3 24.4 22.7 82.2 2005
"28/07/2005" 0.1 28 24.7 22.5 78.5 2005
"29/07/2005" 0 27.3 24.5 22.1 80 2005
